timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1701350017918,340,bora ,403,Forbidden,Thread Group 1-368,text,false,,3767,121,18,18,https://www.bynder.com/en,340,0,136
1701350017936,338,bora ,403,Forbidden,Thread Group 1-369,text,false,,3767,121,17,17,https://www.bynder.com/en,338,0,143
1701350017955,342,bora ,403,Forbidden,Thread Group 1-370,text,false,,3767,121,17,17,https://www.bynder.com/en,342,0,141
1701350017976,345,bora ,403,Forbidden,Thread Group 1-371,text,false,,3767,121,18,18,https://www.bynder.com/en,345,0,141
1701350017998,336,bora ,403,Forbidden,Thread Group 1-372,text,false,,3767,121,17,17,https://www.bynder.com/en,336,0,140
1701350018016,334,bora ,403,Forbidden,Thread Group 1-373,text,false,,3767,121,17,17,https://www.bynder.com/en,334,0,142
1701350018038,344,bora ,403,Forbidden,Thread Group 1-374,text,false,,3767,121,18,18,https://www.bynder.com/en,344,0,142
1701350018078,331,bora ,403,Forbidden,Thread Group 1-376,text,false,,3767,121,18,18,https://www.bynder.com/en,331,0,137
1701350018098,346,bora ,403,Forbidden,Thread Group 1-377,text,false,,3767,121,19,19,https://www.bynder.com/en,346,0,144
1701350018118,340,bora ,403,Forbidden,Thread Group 1-378,text,false,,3767,121,19,19,https://www.bynder.com/en,340,0,140
1701350018138,346,bora ,403,Forbidden,Thread Group 1-379,text,false,,3767,121,19,19,https://www.bynder.com/en,346,0,144
1701350018156,334,bora ,403,Forbidden,Thread Group 1-380,text,false,,3767,121,18,18,https://www.bynder.com/en,334,0,138
1701350018178,352,bora ,403,Forbidden,Thread Group 1-381,text,false,,3767,121,19,19,https://www.bynder.com/en,352,0,145
1701350018197,339,bora ,403,Forbidden,Thread Group 1-382,text,false,,3767,121,18,18,https://www.bynder.com/en,339,0,139
1701350018217,339,bora ,403,Forbidden,Thread Group 1-383,text,false,,3767,121,18,18,https://www.bynder.com/en,339,0,141
1701350018237,344,bora ,403,Forbidden,Thread Group 1-384,text,false,,3767,121,19,19,https://www.bynder.com/en,344,0,143
1701350018257,339,bora ,403,Forbidden,Thread Group 1-385,text,false,,3767,121,18,18,https://www.bynder.com/en,338,0,139
1701350018278,337,bora ,403,Forbidden,Thread Group 1-386,text,false,,3767,121,18,18,https://www.bynder.com/en,337,0,142
1701350018298,335,bora ,403,Forbidden,Thread Group 1-387,text,false,,3767,121,18,18,https://www.bynder.com/en,335,0,140
1701350018060,579,bora ,403,Forbidden,Thread Group 1-375,text,false,,3767,121,17,17,https://www.bynder.com/en,579,0,140
1701350018316,346,bora ,403,Forbidden,Thread Group 1-388,text,false,,3767,121,18,18,https://www.bynder.com/en,346,0,146
1701350018338,342,bora ,403,Forbidden,Thread Group 1-389,text,false,,3767,121,18,18,https://www.bynder.com/en,342,0,141
